LFnext7,LFnext30,LFprev7,LFprev30
1.0,231.375,260.806106783,193.8125
1.53885452125e+12,181.8125,1.0,1.0
7.87078144243e+11,240.125,66846840829.9,1.0
1.0,232.0,249.626496131,231.8984375
1.62949834293e+12,125.375,1.0,1.0
1.0,167.125,226.180104329,146.25
6.90272552005e+11,195.25,10841728724.7,1.0
2.63304652741e+12,337.0,1.0,1.0
1.0,99.25,36.8261082984,50.0
1.0,163.0,97.4381851876,128.125
1.0,176.75,156.673153506,118.55078125
1.0,345.625,363.51317061,355.0
1.76666957255e+11,76.21875,36903297752.5,7884036546.28
2.10032657803e+12,78.125,1.0,1.0
8.50644862233e+11,140.5,6.37921464609e+11,80641942478.2
1.0,144.56640625,115.776517655,137.75
1.35869780357e+11,100.6875,1.0,1.0
1.0,72.0,61.5084116589,66.515625
1.0,136.984375,144.911728516,107.80078125
1.0,134.875,77.925126367,91.546875
24201409110.9,82.28125,1.0,73917842.8542
8.09065624642e+11,151.625,2768003703.58,7585455285.56
7.86007423299e+11,188.890625,1.0,20061058547.1
1.26966596209e+12,90.0625,5.51706519678e+11,1.0
2.26894013154e+12,251.0625,1.34998258872e+12,1.0
287.367269706,79.1300768954,15.9681256469,35.9931640625
18.3111598359,42.1464053846,191.543233397,199.58625081
38.5556225972,29.4856947084,15.6170444025,14.0737304688
40.280103937,39.4179089934,29.8138679212,24.0078067762
3.61422500245,2.34768572527,1.0,49.421875
1.0,169.581912459,42.4225716733,81.5750083781
72.6378576403,42.8781216593,42.1416824991,66.3515625
33.968525297,32.6930638995,48.20288683,35.7491499671
66.6593307546,80.4615807688,193.03065382,107.578125
53.4867897761,131.805600636,247.37822956,239.966804474
122.639738407,133.429124233,89.0195058531,115.34375
19.0373865806,19.5594383784,83.0829740537,86.8773799457
6.13617059917,12.0795621939,44.464690007,37.927734375
75.030093336,77.4678563929,66.0015097364,49.953125
1.0,1.0,48.4123698692,38.353991517
57.7191836445,114.153140355,94.1149963397,99.005859375
175.242389633,187.842494977,232.719372535,171.682649276
27.8059120893,29.2126259147,83.0032640011,82.54296875
52.2968716771,68.9259860446,111.964726967,41.638001149
104.066396778,112.411134296,143.499969184,178.013673217
223.131940252,237.181790433,100.866526825,229.007897872
33.9407890942,43.9362781757,92.0958290644,35.8391748718
66.0234422231,26.8029828717,32.7461272796,41.984375
107.105079263,106.056464821,80.72815358,83.9584549864
23.2172011675,48.4455208133,30.2620398643,49.2148570055
145.968145518,81.0621845763,61.8519607544,63.2353515625
131.045355542,119.341939148,110.836124145,109.58857999
128.994359739,76.0224778498,121.362721188,64.6450355652
25.7307125061,39.6933910242,11.4112744876,25.7408022729
112.178870592,90.9608980591,137.590062481,144.796875
1.0,10.699075374,49.5682339168,40.71484375
1.0,1.0,4.06679002176,116.75
9.18611935955,9.55569494719,1.0,10.2207446067
130.813817241,147.426668846,101.769130662,112.490894832
213.480462811,65.812833677,134.087068558,62.7574982353
67.29444703,44.3784464893,23.6838320816,44.759765625
1.0,1.0,77.0230394798,92.8698877625
31.3602876475,21.6800567806,26.7027398265,24.0458984375
62.4406575031,1.0,3.19723020728,37.1875
128.245366745,120.765524143,88.6528070832,81.3807490783
319.567385957,115.911693164,1.0,56.390625
43.4170384656,72.1063630129,54.3209746323,53.8125
402.993238864,332.255965547,219.038811552,216.262695312
1.0,1.0,32.83843085,27.2454228851
45.8397990779,41.1603789469,4.40313817153,27.0078125
82.9410120441,105.623720415,142.080953793,53.0401266659
471.918687027,169.44815483,213.877741812,89.574837751
93.0796394386,98.0927347854,65.2260850398,56.5192781929
248.283973563,161.715255053,91.9867644967,186.1875
33.3764129609,37.0269485866,19.0908399171,24.3012709341
389.624221895,407.32929835,240.886760222,213.75
1.0,144.521214995,186.601637408,169.179816791
211.809933811,183.929570286,123.357304498,118.138229524
1.0,3.04949748994,1.0,23.765625
114.628309701,118.154788965,68.1460219466,112.913522769
150.586375383,124.263923729,79.5648152849,182.939812651
127.759623067,138.49365905,122.395457983,147.913408494
43.2668670912,61.9899229064,40.7940647543,46.2176002392
990.78971207,106.504234107,1.0,1.0
1.0,55.8783771726,124.531545794,53.8515625
15.2824456399,18.66845133,67.1836925344,29.0340984597
1.0,20.834629977,114.45519242,33.515625
228.169528257,30.9693771216,84.7737009623,73.2827996917
44.0894526251,44.0357742207,97.2354350343,52.3872258042
1.0,98.8223570947,1.0,82.34375
270.048562175,57.9867157127,8.73438140506,96.7610361378
133.319181423,76.4967334085,64.9164459788,122.240293291
39.4165367557,51.6256487947,46.5189836179,46.0076246817
165.251992686,108.300653033,12.7213027905,97.25
58.5962970259,35.38031271,18.2283129726,61.0495999945
82.2132604874,93.9391081711,94.4391460586,99.4666221904
34.3409338398,40.2720905895,49.6208764211,54.9140625
46.7036624732,80.275268189,262.913087399,71.25
140.416272102,61.3226947124,175.348461157,81.28125
171.125965845,91.3431030043,244.893968607,116.450168942
9.94961162946,24.0842030803,170.368845054,105.4375
87.7433062965,70.6002331466,157.199486608,86.95703125
184.470402831,168.112911512,114.214496083,139.71875
53.9456458018,60.6949145763,1.0,51.9059695417
190.928806584,6.82117747535,59.5519246251,3.0625
149.340070004,149.340070004,155.237511774,71.609375
65.7473253979,61.921866191,20.3413781592,75.7831089113
85.564759207,67.7289668314,65.4050313519,68.5420985678
137.93424536,74.944308006,165.884774412,119.438244619
167.842294452,85.5794508451,47.9537843733,86.0625
15.5016759455,15.9638671875,1.0,1.93569370638
96.7383430152,129.812948702,156.243891446,126.916420415
86.3428339871,71.9208740573,48.345019112,55.265625
145.54122071,136.168505864,189.862861783,151.975081965
138.617012337,59.4080484683,95.065226598,75.7944173478
67.5526517331,111.504632558,151.857818287,127.570146281
72.3958358255,53.5091231286,19.9108856197,36.3593625115
217.056409427,40.4508969237,1.0,58.6920027705
1.0,99.2979835661,152.558405914,111.625
1.0,25.0707694685,181.227889039,153.025521949
349.114336612,38.9883783241,71.7439459887,124.841636531
459.353766187,103.566580426,124.708175043,117.640625
107.299552055,133.584106306,243.077693515,219.917330686
21.5769630083,21.8755600465,73.7125874958,62.7252610448
137.592607683,72.5736736737,96.4340126274,34.40625
46.0478122668,50.9744285512,70.2658250101,100.609276477
1.0,1.0,100.905485253,47.8504874836
163.255635347,128.112829147,78.490105524,90.65625
327.819174301,318.044814576,428.128029101,309.9393868
1.0,26.3298661359,56.6952401238,37.1657037319
99.4224156568,76.6392526511,79.5929842441,80.0
29.1243553446,32.860141567,87.5573981765,35.7109375
148.613886311,61.8186539661,32.8791877837,39.6640625
152.875297554,143.316159134,188.192655836,144.314380034
172.607205993,136.208599992,195.209666411,194.515625
59.8502365962,71.0217941772,82.8861673145,39.0288437511
160.399280072,43.0845340901,54.8983880592,76.15625
43.90432365,29.224746373,43.0894583979,39.2880470974
75.3372034459,60.0390625,91.309035445,92.7424810326
123.430407167,124.150390625,138.464069624,162.180718197
16.8124682332,24.6875,63.1594763694,51.8190509901
161.163042467,164.94140625,154.352423434,140.535244568
129.573431022,73.2550048828,124.534066321,121.109219055
1.0,1.0,56.2562652049,135.822571651
102.590415873,83.5,73.1681484722,99.8125
42.0035564731,40.8671875,83.6395843305,94.2093037947
1.0,1.0,116.501132122,104.816061639
1.0,42.0703125,63.0368924961,47.5660984898
268.53875957,105.4375,107.294750794,88.2330885014
93.840760995,62.5625,59.950440529,55.7933470999
19.9990688937,36.625,26.0210132944,43.4779340494
47.8910426264,40.984375,29.1590791515,30.9720182595
1.0,177.0,249.029728356,210.54998178
817.075096685,11.125,17.9295180492,22.3777519897
36.6854670592,44.203125,37.5388179479,54.0625
61.048001281,74.8046875,65.0317990088,55.8292310556
142.292672122,112.06640625,216.660248696,153.174467018
65.4911629365,49.84375,58.1105394346,57.2686867469
229.640533363,63.96875,104.443576856,120.374577432
34.0345232238,18.359375,62.9530186821,49.453125
79.1070333281,75.21875,82.8226979416,57.1315830815
1.0,201.21875,191.330872891,194.774819462
74.509628896,77.4375,81.6828611901,68.2016789205
138.844236125,88.09375,81.344034721,83.2185013319
26.9247696983,23.5419921875,15.0652442177,12.9673223458
296.684256023,218.9375,202.559158874,209.3125
30.2270659621,27.984375,36.3297921743,32.0327040996
196.052705384,188.28125,266.8652686,233.253413704
92.6931436125,96.5,134.045967403,137.594101263
114.053903651,89.21875,22.445858882,51.6566135053
75.6925280225,69.671875,66.3354205998,78.6190792458
22.7248551691,11.1870117188,35.8873190946,24.637319988
102.027358374,78.759765625,46.7577185388,55.0
466.19037302,87.015625,52.0468869881,56.8543139687
29.9451755427,29.2514648438,37.7013325112,31.5579738274
53.6884304063,34.6796875,16.1151116009,20.5369905806
36.7095746514,41.8950195312,23.9128984554,18.9375
26.9722649634,41.96875,65.2597126878,65.390625
71.4564395295,65.56640625,82.1044056517,96.96875
118.60628565,49.38671875,112.086458838,110.05510713
1.0,1.0,101.035694951,72.75
280.975974909,267.796875,188.028399998,92.75
77.7826218323,82.4453125,89.9336026381,102.80881918
140.639916196,121.171875,92.1630503015,89.3125
189.492978021,165.703125,91.7706982252,111.23801056
1.0,1.0,84.2248539993,61.90625
172.132668333,238.0,201.17436812,219.854267463
106.731359377,96.90625,72.6060130048,77.7064556182
146.927268358,99.03125,118.243826478,122.220535399
52.8285366319,54.1826171875,54.239207089,60.4491257988
97.7679661934,80.4609375,57.2497534389,90.25
30.8196119562,31.4521484375,44.5564274572,40.7438346207
151.507891166,147.8828125,104.29274014,91.192167386
182.077092603,75.142578125,92.4766813089,72.125
132.283636516,124.953125,108.708733694,113.194811628
1.0,132.375,72.54284554,122.724609375
61.6089904798,49.6665039062,68.394764763,56.5578055214
117.715387457,104.9375,84.8300764544,79.4019092583
241.26765067,266.3125,164.66173837,171.609091876
141.988173221,126.955322266,21.2452554931,26.0
124.529608337,111.109375,94.6117035404,115.5
39.7672506918,32.6875,67.8585323608,43.7522759922
75.542580837,77.1484375,88.6985746809,100.606133738
208.245886557,203.578125,118.876244049,96.3098221059
30.7136308092,46.302734375,107.135476321,117.031912879
39.407554563,50.2109375,75.8911119138,80.13671875
93.9517119511,67.03125,61.6655479985,40.734375
155.621381258,158.4609375,135.546709185,147.179776671
67.0166678992,49.0,65.5618139515,59.7544788305
155.170323619,34.34375,70.9843936861,72.4086199312
63.5939218934,66.96875,56.3614463724,130.990569592
45.4304284333,9.58984375,1.0,46.3125
40.14683677,50.5625,1.0,47.25
82.6862606138,30.1875,13.0890255639,24.3125
22.6198514088,20.6714553833,18.9444116627,31.6875
39.6232437622,40.943359375,31.0485458021,43.160253493
357.563714499,40.75,105.078963392,103.671875
4.45361253163,4.45361253163,1.40448897668,4.31111593324
89.2973634952,91.13671875,42.6171887634,53.75
150.657567894,151.609375,194.126090278,218.88706295
275.402684511,41.4921875,56.6042124336,44.5
19.6304039601,20.1899414062,64.8635633741,56.5722403696
22.9522178963,32.0859375,32.516676348,32.504366975
114.378164783,113.775634766,173.210028126,159.257826576
91.4192445686,94.41015625,69.1117177037,112.25
55.059414885,53.6103515625,68.872909919,60.609375
308.243604228,282.4375,359.29683789,310.072495096
1.0,70.625,69.2149666845,73.1875
169.665517555,177.375,172.93520013,168.205159066
91.6174659064,86.27734375,91.030114499,74.125
193.534281969,128.375,95.7190817865,107.942344203
67.6909955822,59.72265625,56.2718487775,47.7618740844
188.947167633,189.333007812,118.33652256,166.780798817
95.491794468,69.0625,92.3004468749,63.6470749909
205.155764556,205.361694336,261.693613368,240.181899624
58.3658315222,52.1875,41.5299928222,27.875
63.6424462013,83.75,112.271460162,103.055429006
112.541868813,105.01171875,58.8610923204,48.4375
221.430414905,93.0,173.988622827,173.875
74.3498945141,63.65625,50.6804250418,44.25
63.4433278787,45.375,46.437585004,51.875
189.177443775,167.28125,165.254654682,185.6875
111.023865966,99.84375,109.746022361,100.288873439
211.901141375,141.609375,68.9816803831,54.46875
116.134957029,116.134957029,92.5073877925,74.9096679688
83.8510120417,81.4018554688,71.8728155782,45.1563565487
103.254445847,92.3125,105.355536153,92.0
134.619310663,81.7939453125,166.65909685,133.012791125
6.19487761419,13.828125,31.1546946231,28.0360373012
64.363704407,55.4375,151.228811568,150.111311363
75.3498473581,70.9375,4.03726173982,18.8359375
30.2314453125,30.19921875,20.1938699745,45.453125
90.4453125,90.5859375,73.4092563212,36.6250696913
114.875,115.125,81.0105654734,79.9656362661
136.17578125,136.205078125,90.9248707881,89.522304785
55.78125,55.8515625,14.9568532797,74.875
12.5234375,12.5078125,40.9942118377,46.25
159.6484375,159.6796875,175.881256686,193.869754959
34.0629882812,34.0629882812,43.9865028379,30.8577405089
111.59375,111.875,62.9146917381,106.811171812
61.46875,61.4375,49.6585397238,55.6455242977
269.78125,270.0,170.978700658,169.60036725
60.703125,60.703125,149.357644989,95.5
116.291015625,116.283203125,76.4191755696,95.0
80.5,80.96875,88.0497534927,128.506892054
59.767578125,59.7646484375,93.6403980885,68.8450535694
88.818359375,88.814453125,124.576650539,164.052854467
32.5,32.5,41.9970289149,69.59375
57.2578125,57.3359375,40.8541410613,37.4773198899
1.0,1.0,1.0,86.0239385469
239.48046875,239.48046875,163.651419385,167.265851659
138.5,139.25,115.461920998,104.417262967
33.078125,33.0625,36.2637835659,41.0594496412
49.8266601562,49.8276367188,18.1240988708,10.84375
88.51953125,88.51953125,65.4042891436,77.59375
46.78125,46.59375,48.1340152625,44.53125
52.796875,52.796875,30.4236744306,40.4573223756
155.138671875,155.138671875,148.098032329,165.016315454
74.197265625,74.205078125,88.1873803045,75.2278307364
30.4938964844,30.494140625,48.3269767828,35.7020960583
48.3359375,48.2734375,22.3439829196,20.9518694932
150.9375,150.9375,119.008127927,121.413139864
59.505859375,59.49609375,70.9124335326,55.625
30.421875,30.34375,54.6413220388,57.984375
99.27734375,99.28515625,121.599363314,64.0
110.765625,110.765625,58.4970785851,84.7379310944
71.40625,70.90625,85.5577704719,77.6024785851
78.1875,78.0625,104.887017861,53.1875
61.125,61.375,63.7970754497,32.90625
50.625,50.625,80.835099728,73.685546875
206.953125,206.953125,175.983700393,138.109173603
103.19921875,103.2421875,125.297170143,127.862327931
119.1953125,119.197265625,131.563407382,132.054041041
83.4619140625,83.4619140625,65.5807879727,62.1875
120.73046875,120.765625,127.148797055,123.875
100.203125,100.1875,131.929526028,66.700190162
177.1875,177.25,86.3301409753,77.9053309902
118.5625,118.5,60.7700373326,62.2520807316
1.0,1.0,64.6684237108,54.0625
25.0131835938,25.009765625,26.2481112968,22.0856509715
78.65625,78.90625,86.5727227028,100.458906431
75.0625,75.0625,72.0384054639,53.0146851566
6.875,6.75,1.0,133.103489219
27.3491210938,27.3503417969,49.0851885126,39.1104748644
68.23828125,68.23828125,116.574440554,72.9338218518
25.546875,25.58984375,53.6972987736,32.0294457583
108.215087891,108.2109375,15.8751553678,25.0694078872
65.25,65.3125,108.99462366,77.479616896
1.0,1.0,181.239219269,126.910344808
105.46875,105.59375,108.445755997,140.215932049
36.921875,36.796875,15.6079293899,29.3399853752
33.21875,33.1640625,55.8785766584,29.5945830905
95.77734375,95.759765625,42.7848639671,78.2246920804
321.75,321.5,241.692458124,207.406233911
1.0,1.0,68.7746577257,62.837447988
135.87890625,135.84765625,57.0643338389,51.6875
46.984375,46.984375,40.7499830804,45.5
92.9460449219,92.9473876953,47.9439367375,125.342347731
135.015625,135.015625,151.594822614,116.938945501
100.25,100.203125,92.1806622479,119.8125
33.96875,34.46875,24.9773971097,23.4375
203.750549316,203.750793457,223.027323407,235.370590641
80.78125,80.7421875,78.140779001,95.9561283487
143.133239746,143.133300781,145.852448868,147.366662646
89.0,89.25,159.339324801,105.75
176.056640625,176.0546875,143.593137679,135.329927763
264.328125,264.0703125,265.263827342,287.738666109
61.5390625,61.5078125,101.053858866,94.3211364677
133.38671875,133.38671875,104.507151149,103.3841043
99.5,99.5,234.574229676,253.282260868
35.71875,35.75,42.2564667294,36.17578125
76.6796875,76.7421875,112.429163729,101.585592809
88.44921875,88.4375,37.2096436012,48.7143040082
162.0,160.25,157.421279568,166.0
43.890625,43.96875,45.5712930322,48.3125
105.3046875,105.1796875,79.1425688439,128.115486106
170.015625,169.890625,195.846381988,170.317444717
158.34375,158.34375,143.47020558,135.0
71.1513671875,71.15625,47.5623217215,40.6874018412
59.896484375,59.900390625,96.8295353455,115.567155183
41.078125,41.09375,86.857606552,92.0699871242
20.8559570312,20.857421875,54.4415519791,57.8341606278
45.234375,45.234375,41.2131022596,40.322265625
10.0361328125,10.0361328125,18.5209835401,14.3839468773
84.0,84.15625,20.9355175554,50.75
103.6875,103.578125,115.433703492,144.410181613
54.310546875,54.330078125,48.0600520273,77.46875
35.9160842896,35.9175491333,29.4118507641,29.0625
146.5703125,146.53125,93.4278603006,84.9375
87.15625,87.125,114.134694945,95.739246916
139.75,139.8125,251.562790748,195.394309248
67.3124671311,67.3124671311,72.4325724777,84.0
83.6640625,83.671875,79.9374610275,81.3336592556
43.6875,43.640625,56.4786065906,52.125
66.8359375,66.578125,54.4757287005,78.5
95.072265625,95.0625,108.243982449,97.9467568267
1.0,1.0,4.30958825647,4.44543103084
36.75,37.0,41.099219885,44.0306386533
352.0625,352.375,196.711124401,198.467896285
51.15625,51.15625,68.6021908693,63.4537425778
58.9543457031,58.9543457031,83.2992140716,57.1515654966
374.0,373.75,85.7448002502,86.9328765433
155.40625,155.375,124.875326946,167.235205068
37.7421875,37.734375,53.2406772727,31.875
12.6363458929,12.6363458929,48.304362904,40.9979011858
455.901466788,455.901466788,57.3809813574,95.75
1.0,1.0,55.9582634587,56.5625
38.0596349621,38.0596349621,67.7696164024,67.4700504332
